title,category,link,image,details_type,details
White Swiss Shepherd Dog (Imp),Pastoral,/search/breeds-a-to-z/breeds/pastoral/white-swiss-shepherd-dog-imp/,/media/1516/white-swiss-shepherd-dog-illustration.jpg?mode=crop&anchor=center&width=81&height=81&rnd=132143775250000000,Size of garden,Large garden
Weimaraner,Gundog,/search/breeds-a-to-z/breeds/gundog/weimaraner/,/media/1199/weimaraner-illustration-resized.jpg?mode=crop&anchor=center&width=81&height=81&rnd=132410081670000000,Size,Large
Weimaraner,Gundog,/search/breeds-a-to-z/breeds/gundog/weimaraner/,/media/1199/weimaraner-illustration-resized.jpg?mode=crop&anchor=center&width=81&height=81&rnd=132410081670000000,Exercise,More than 2 hours per day
Weimaraner,Gundog,/search/breeds-a-to-z/breeds/gundog/weimaraner/,/media/1199/weimaraner-illustration-resized.jpg?mode=crop&anchor=center&width=81&height=81&rnd=132410081670000000,Size of home,Large house
Weimaraner,Gundog,/search/breeds-a-to-z/breeds/gundog/weimaraner/,/media/1199/weimaraner-illustration-resized.jpg?mode=crop&anchor=center&width=81&height=81&rnd=132410081670000000,Grooming,Once a week
Weimaraner,Gundog,/search/breeds-a-to-z/breeds/gundog/weimaraner/,/media/1199/weimaraner-illustration-resized.jpg?mode=crop&anchor=center&width=81&height=81&rnd=132410081670000000,Coat length,Short & long
Weimaraner,Gundog,/search/breeds-a-to-z/breeds/gundog/weimaraner/,/media/1199/weimaraner-illustration-resized.jpg?mode=crop&anchor=center&width=81&height=81&rnd=132410081670000000,Sheds,Yes
Weimaraner,Gundog,/search/breeds-a-to-z/breeds/gundog/weimaraner/,/media/1199/weimaraner-illustration-resized.jpg?mode=crop&anchor=center&width=81&height=81&rnd=132410081670000000,Lifespan,Over 10 years
Weimaraner,Gundog,/search/breeds-a-to-z/breeds/gundog/weimaraner/,/media/1199/weimaraner-illustration-resized.jpg?mode=crop&anchor=center&width=81&height=81&rnd=132410081670000000,Vulnerable native breed,No
Weimaraner,Gundog,/search/breeds-a-to-z/breeds/gundog/weimaraner/,/media/1199/weimaraner-illustration-resized.jpg?mode=crop&anchor=center&width=81&height=81&rnd=132410081670000000,Town or country,Either
Weimaraner,Gundog,/search/breeds-a-to-z/breeds/gundog/weimaraner/,/media/1199/weimaraner-illustration-resized.jpg?mode=crop&anchor=center&width=81&height=81&rnd=132410081670000000,Size of garden,Large garden
Welsh Corgi (Pembroke),Pastoral,/search/breeds-a-to-z/breeds/pastoral/welsh-corgi-pembroke/,/media/1515/welsh-corgi-pembroke.jpg?mode=crop&anchor=center&width=81&height=81&rnd=132143775030000000,Size,Small
Welsh Corgi (Pembroke),Pastoral,/search/breeds-a-to-z/breeds/pastoral/welsh-corgi-pembroke/,/media/1515/welsh-corgi-pembroke.jpg?mode=crop&anchor=center&width=81&height=81&rnd=132143775030000000,Exercise,Up to 1 hour per day
Welsh Corgi (Pembroke),Pastoral,/search/breeds-a-to-z/breeds/pastoral/welsh-corgi-pembroke/,/media/1515/welsh-corgi-pembroke.jpg?mode=crop&anchor=center&width=81&height=81&rnd=132143775030000000,Size of home,Small house
Welsh Corgi (Pembroke),Pastoral,/search/breeds-a-to-z/breeds/pastoral/welsh-corgi-pembroke/,/media/1515/welsh-corgi-pembroke.jpg?mode=crop&anchor=center&width=81&height=81&rnd=132143775030000000,Grooming,More than once a week
Welsh Corgi (Pembroke),Pastoral,/search/breeds-a-to-z/breeds/pastoral/welsh-corgi-pembroke/,/media/1515/welsh-corgi-pembroke.jpg?mode=crop&anchor=center&width=81&height=81&rnd=132143775030000000,Coat length,Short
Welsh Corgi (Pembroke),Pastoral,/search/breeds-a-to-z/breeds/pastoral/welsh-corgi-pembroke/,/media/1515/welsh-corgi-pembroke.jpg?mode=crop&anchor=center&width=81&height=81&rnd=132143775030000000,Sheds,Yes
Welsh Corgi (Pembroke),Pastoral,/search/breeds-a-to-z/breeds/pastoral/welsh-corgi-pembroke/,/media/1515/welsh-corgi-pembroke.jpg?mode=crop&anchor=center&width=81&height=81&rnd=132143775030000000,Lifespan,Over 12 years
Welsh Corgi (Pembroke),Pastoral,/search/breeds-a-to-z/breeds/pastoral/welsh-corgi-pembroke/,/media/1515/welsh-corgi-pembroke.jpg?mode=crop&anchor=center&width=81&height=81&rnd=132143775030000000,Vulnerable native breed,No
Welsh Corgi (Pembroke),Pastoral,/search/breeds-a-to-z/breeds/pastoral/welsh-corgi-pembroke/,/media/1515/welsh-corgi-pembroke.jpg?mode=crop&anchor=center&width=81&height=81&rnd=132143775030000000,Town or country,Either
Welsh Corgi (Pembroke),Pastoral,/search/breeds-a-to-z/breeds/pastoral/welsh-corgi-pembroke/,/media/1515/welsh-corgi-pembroke.jpg?mode=crop&anchor=center&width=81&height=81&rnd=132143775030000000,Size of garden,Small/ medium garden
Whippet,Hound,/search/breeds-a-to-z/breeds/hound/whippet/,/media/1405/whippet-illustration.png?mode=crop&anchor=center&width=81&height=81&rnd=132404261230000000,Size,Small
Whippet,Hound,/search/breeds-a-to-z/breeds/hound/whippet/,/media/1405/whippet-illustration.png?mode=crop&anchor=center&width=81&height=81&rnd=132404261230000000,Exercise,Up to 1 hour per day
Whippet,Hound,/search/breeds-a-to-z/breeds/hound/whippet/,/media/1405/whippet-illustration.png?mode=crop&anchor=center&width=81&height=81&rnd=132404261230000000,Size of home,Small house
Whippet,Hound,/search/breeds-a-to-z/breeds/hound/whippet/,/media/1405/whippet-illustration.png?mode=crop&anchor=center&width=81&height=81&rnd=132404261230000000,Grooming,Once a week
Whippet,Hound,/search/breeds-a-to-z/breeds/hound/whippet/,/media/1405/whippet-illustration.png?mode=crop&anchor=center&width=81&height=81&rnd=132404261230000000,Coat length,Short
Whippet,Hound,/search/breeds-a-to-z/breeds/hound/whippet/,/media/1405/whippet-illustration.png?mode=crop&anchor=center&width=81&height=81&rnd=132404261230000000,Sheds,Yes
Whippet,Hound,/search/breeds-a-to-z/breeds/hound/whippet/,/media/1405/whippet-illustration.png?mode=crop&anchor=center&width=81&height=81&rnd=132404261230000000,Lifespan,Over 12 years
Whippet,Hound,/search/breeds-a-to-z/breeds/hound/whippet/,/media/1405/whippet-illustration.png?mode=crop&anchor=center&width=81&height=81&rnd=132404261230000000,Vulnerable native breed,No
Whippet,Hound,/search/breeds-a-to-z/breeds/hound/whippet/,/media/1405/whippet-illustration.png?mode=crop&anchor=center&width=81&height=81&rnd=132404261230000000,Town or country,Either
Whippet,Hound,/search/breeds-a-to-z/breeds/hound/whippet/,/media/1405/whippet-illustration.png?mode=crop&anchor=center&width=81&height=81&rnd=132404261230000000,Size of garden,Small/ medium garden
Welsh Corgi (Cardigan),Pastoral,/search/breeds-a-to-z/breeds/pastoral/welsh-corgi-cardigan/,/media/1510/welsh-corgi-cardigan.jpg?mode=crop&anchor=center&width=81&height=81&rnd=132143775100000000,Size,Small
Welsh Corgi (Cardigan),Pastoral,/search/breeds-a-to-z/breeds/pastoral/welsh-corgi-cardigan/,/media/1510/welsh-corgi-cardigan.jpg?mode=crop&anchor=center&width=81&height=81&rnd=132143775100000000,Exercise,Up to 1 hour per day
Welsh Corgi (Cardigan),Pastoral,/search/breeds-a-to-z/breeds/pastoral/welsh-corgi-cardigan/,/media/1510/welsh-corgi-cardigan.jpg?mode=crop&anchor=center&width=81&height=81&rnd=132143775100000000,Size of home,Small house
Welsh Corgi (Cardigan),Pastoral,/search/breeds-a-to-z/breeds/pastoral/welsh-corgi-cardigan/,/media/1510/welsh-corgi-cardigan.jpg?mode=crop&anchor=center&width=81&height=81&rnd=132143775100000000,Grooming,More than once a week
Welsh Corgi (Cardigan),Pastoral,/search/breeds-a-to-z/breeds/pastoral/welsh-corgi-cardigan/,/media/1510/welsh-corgi-cardigan.jpg?mode=crop&anchor=center&width=81&height=81&rnd=132143775100000000,Coat length,Short
Welsh Corgi (Cardigan),Pastoral,/search/breeds-a-to-z/breeds/pastoral/welsh-corgi-cardigan/,/media/1510/welsh-corgi-cardigan.jpg?mode=crop&anchor=center&width=81&height=81&rnd=132143775100000000,Sheds,Yes
Welsh Corgi (Cardigan),Pastoral,/search/breeds-a-to-z/breeds/pastoral/welsh-corgi-cardigan/,/media/1510/welsh-corgi-cardigan.jpg?mode=crop&anchor=center&width=81&height=81&rnd=132143775100000000,Lifespan,Over 12 years
Welsh Corgi (Cardigan),Pastoral,/search/breeds-a-to-z/breeds/pastoral/welsh-corgi-cardigan/,/media/1510/welsh-corgi-cardigan.jpg?mode=crop&anchor=center&width=81&height=81&rnd=132143775100000000,Vulnerable native breed,Yes
Welsh Corgi (Cardigan),Pastoral,/search/breeds-a-to-z/breeds/pastoral/welsh-corgi-cardigan/,/media/1510/welsh-corgi-cardigan.jpg?mode=crop&anchor=center&width=81&height=81&rnd=132143775100000000,Town or country,Either
Welsh Corgi (Cardigan),Pastoral,/search/breeds-a-to-z/breeds/pastoral/welsh-corgi-cardigan/,/media/1510/welsh-corgi-cardigan.jpg?mode=crop&anchor=center&width=81&height=81&rnd=132143775100000000,Size of garden,Small/ medium garden
Welsh Terrier,Terrier,/search/breeds-a-to-z/breeds/terrier/welsh-terrier/,/media/1592/welsh-terrier-illustration.jpg?mode=crop&anchor=center&width=81&height=81&rnd=132143801140000000,Size,Small
Welsh Terrier,Terrier,/search/breeds-a-to-z/breeds/terrier/welsh-terrier/,/media/1592/welsh-terrier-illustration.jpg?mode=crop&anchor=center&width=81&height=81&rnd=132143801140000000,Exercise,Up to 1 hour per day
Welsh Terrier,Terrier,/search/breeds-a-to-z/breeds/terrier/welsh-terrier/,/media/1592/welsh-terrier-illustration.jpg?mode=crop&anchor=center&width=81&height=81&rnd=132143801140000000,Size of home,Small house
Welsh Terrier,Terrier,/search/breeds-a-to-z/breeds/terrier/welsh-terrier/,/media/1592/welsh-terrier-illustration.jpg?mode=crop&anchor=center&width=81&height=81&rnd=132143801140000000,Grooming,More than once a week
Welsh Terrier,Terrier,/search/breeds-a-to-z/breeds/terrier/welsh-terrier/,/media/1592/welsh-terrier-illustration.jpg?mode=crop&anchor=center&width=81&height=81&rnd=132143801140000000,Coat length,Medium
Welsh Terrier,Terrier,/search/breeds-a-to-z/breeds/terrier/welsh-terrier/,/media/1592/welsh-terrier-illustration.jpg?mode=crop&anchor=center&width=81&height=81&rnd=132143801140000000,Sheds,Yes
Welsh Terrier,Terrier,/search/breeds-a-to-z/breeds/terrier/welsh-terrier/,/media/1592/welsh-terrier-illustration.jpg?mode=crop&anchor=center&width=81&height=81&rnd=132143801140000000,Lifespan,Over 12 years
Welsh Terrier,Terrier,/search/breeds-a-to-z/breeds/terrier/welsh-terrier/,/media/1592/welsh-terrier-illustration.jpg?mode=crop&anchor=center&width=81&height=81&rnd=132143801140000000,Vulnerable native breed,No
Welsh Terrier,Terrier,/search/breeds-a-to-z/breeds/terrier/welsh-terrier/,/media/1592/welsh-terrier-illustration.jpg?mode=crop&anchor=center&width=81&height=81&rnd=132143801140000000,Town or country,Either
Welsh Terrier,Terrier,/search/breeds-a-to-z/breeds/terrier/welsh-terrier/,/media/1592/welsh-terrier-illustration.jpg?mode=crop&anchor=center&width=81&height=81&rnd=132143801140000000,Size of garden,Small/ medium garden
West Highland White Terrier,Terrier,/search/breeds-a-to-z/breeds/terrier/west-highland-white-terrier/,/media/1595/west-highland-white-terrier-illustration.jpg?mode=crop&anchor=center&width=81&height=81&rnd=132143801520000000,Size,Small
West Highland White Terrier,Terrier,/search/breeds-a-to-z/breeds/terrier/west-highland-white-terrier/,/media/1595/west-highland-white-terrier-illustration.jpg?mode=crop&anchor=center&width=81&height=81&rnd=132143801520000000,Exercise,Up to 1 hour per day
West Highland White Terrier,Terrier,/search/breeds-a-to-z/breeds/terrier/west-highland-white-terrier/,/media/1595/west-highland-white-terrier-illustration.jpg?mode=crop&anchor=center&width=81&height=81&rnd=132143801520000000,Size of home,Flat/ Apartment
West Highland White Terrier,Terrier,/search/breeds-a-to-z/breeds/terrier/west-highland-white-terrier/,/media/1595/west-highland-white-terrier-illustration.jpg?mode=crop&anchor=center&width=81&height=81&rnd=132143801520000000,Grooming,More than once a week
West Highland White Terrier,Terrier,/search/breeds-a-to-z/breeds/terrier/west-highland-white-terrier/,/media/1595/west-highland-white-terrier-illustration.jpg?mode=crop&anchor=center&width=81&height=81&rnd=132143801520000000,Coat length,Medium
West Highland White Terrier,Terrier,/search/breeds-a-to-z/breeds/terrier/west-highland-white-terrier/,/media/1595/west-highland-white-terrier-illustration.jpg?mode=crop&anchor=center&width=81&height=81&rnd=132143801520000000,Sheds,Yes
West Highland White Terrier,Terrier,/search/breeds-a-to-z/breeds/terrier/west-highland-white-terrier/,/media/1595/west-highland-white-terrier-illustration.jpg?mode=crop&anchor=center&width=81&height=81&rnd=132143801520000000,Lifespan,Over 12 years
West Highland White Terrier,Terrier,/search/breeds-a-to-z/breeds/terrier/west-highland-white-terrier/,/media/1595/west-highland-white-terrier-illustration.jpg?mode=crop&anchor=center&width=81&height=81&rnd=132143801520000000,Vulnerable native breed,No
West Highland White Terrier,Terrier,/search/breeds-a-to-z/breeds/terrier/west-highland-white-terrier/,/media/1595/west-highland-white-terrier-illustration.jpg?mode=crop&anchor=center&width=81&height=81&rnd=132143801520000000,Town or country,Either
West Highland White Terrier,Terrier,/search/breeds-a-to-z/breeds/terrier/west-highland-white-terrier/,/media/1595/west-highland-white-terrier-illustration.jpg?mode=crop&anchor=center&width=81&height=81&rnd=132143801520000000,Size of garden,Small/ medium garden
Xoloitzcuintle (Mex Hairless) Int (Imp),Utility,/search/breeds-a-to-z/breeds/utility/xoloitzcuintle-mex-hairless-int-imp/,/media/2982/xoloitzcuintle-int-illustration.jpg?mode=crop&anchor=center&width=81&height=81&rnd=132143871370000000,Size,Small
Xoloitzcuintle (Mex Hairless) Int (Imp),Utility,/search/breeds-a-to-z/breeds/utility/xoloitzcuintle-mex-hairless-int-imp/,/media/2982/xoloitzcuintle-int-illustration.jpg?mode=crop&anchor=center&width=81&height=81&rnd=132143871370000000,Exercise,Up to 1 hour per day
Xoloitzcuintle (Mex Hairless) Int (Imp),Utility,/search/breeds-a-to-z/breeds/utility/xoloitzcuintle-mex-hairless-int-imp/,/media/2982/xoloitzcuintle-int-illustration.jpg?mode=crop&anchor=center&width=81&height=81&rnd=132143871370000000,Size of home,Small house
Xoloitzcuintle (Mex Hairless) Int (Imp),Utility,/search/breeds-a-to-z/breeds/utility/xoloitzcuintle-mex-hairless-int-imp/,/media/2982/xoloitzcuintle-int-illustration.jpg?mode=crop&anchor=center&width=81&height=81&rnd=132143871370000000,Grooming,Once a week
Xoloitzcuintle (Mex Hairless) Int (Imp),Utility,/search/breeds-a-to-z/breeds/utility/xoloitzcuintle-mex-hairless-int-imp/,/media/2982/xoloitzcuintle-int-illustration.jpg?mode=crop&anchor=center&width=81&height=81&rnd=132143871370000000,Coat length,Short
Xoloitzcuintle (Mex Hairless) Int (Imp),Utility,/search/breeds-a-to-z/breeds/utility/xoloitzcuintle-mex-hairless-int-imp/,/media/2982/xoloitzcuintle-int-illustration.jpg?mode=crop&anchor=center&width=81&height=81&rnd=132143871370000000,Sheds,No
Xoloitzcuintle (Mex Hairless) Int (Imp),Utility,/search/breeds-a-to-z/breeds/utility/xoloitzcuintle-mex-hairless-int-imp/,/media/2982/xoloitzcuintle-int-illustration.jpg?mode=crop&anchor=center&width=81&height=81&rnd=132143871370000000,Lifespan,Over 10 years
Xoloitzcuintle (Mex Hairless) Int (Imp),Utility,/search/breeds-a-to-z/breeds/utility/xoloitzcuintle-mex-hairless-int-imp/,/media/2982/xoloitzcuintle-int-illustration.jpg?mode=crop&anchor=center&width=81&height=81&rnd=132143871370000000,Vulnerable native breed,No
Xoloitzcuintle (Mex Hairless) Int (Imp),Utility,/search/breeds-a-to-z/breeds/utility/xoloitzcuintle-mex-hairless-int-imp/,/media/2982/xoloitzcuintle-int-illustration.jpg?mode=crop&anchor=center&width=81&height=81&rnd=132143871370000000,Town or country,Either
Xoloitzcuintle (Mex Hairless) Int (Imp),Utility,/search/breeds-a-to-z/breeds/utility/xoloitzcuintle-mex-hairless-int-imp/,/media/2982/xoloitzcuintle-int-illustration.jpg?mode=crop&anchor=center&width=81&height=81&rnd=132143871370000000,Size of garden,Small/ medium garden
Xoloitzcuintle (Mex Hairless) Min (Imp),Utility,/search/breeds-a-to-z/breeds/utility/xoloitzcuintle-mex-hairless-min-imp/,/media/2662/xoloitzcuintle-mex-hairless-min.jpg?mode=crop&anchor=center&width=81&height=81&rnd=132143871560000000,Size,Small
Xoloitzcuintle (Mex Hairless) Min (Imp),Utility,/search/breeds-a-to-z/breeds/utility/xoloitzcuintle-mex-hairless-min-imp/,/media/2662/xoloitzcuintle-mex-hairless-min.jpg?mode=crop&anchor=center&width=81&height=81&rnd=132143871560000000,Exercise,Up to 1 hour per day
Xoloitzcuintle (Mex Hairless) Min (Imp),Utility,/search/breeds-a-to-z/breeds/utility/xoloitzcuintle-mex-hairless-min-imp/,/media/2662/xoloitzcuintle-mex-hairless-min.jpg?mode=crop&anchor=center&width=81&height=81&rnd=132143871560000000,Size of home,Flat/ Apartment
Xoloitzcuintle (Mex Hairless) Min (Imp),Utility,/search/breeds-a-to-z/breeds/utility/xoloitzcuintle-mex-hairless-min-imp/,/media/2662/xoloitzcuintle-mex-hairless-min.jpg?mode=crop&anchor=center&width=81&height=81&rnd=132143871560000000,Grooming,Once a week
Xoloitzcuintle (Mex Hairless) Min (Imp),Utility,/search/breeds-a-to-z/breeds/utility/xoloitzcuintle-mex-hairless-min-imp/,/media/2662/xoloitzcuintle-mex-hairless-min.jpg?mode=crop&anchor=center&width=81&height=81&rnd=132143871560000000,Coat length,Short
Xoloitzcuintle (Mex Hairless) Min (Imp),Utility,/search/breeds-a-to-z/breeds/utility/xoloitzcuintle-mex-hairless-min-imp/,/media/2662/xoloitzcuintle-mex-hairless-min.jpg?mode=crop&anchor=center&width=81&height=81&rnd=132143871560000000,Sheds,No
Xoloitzcuintle (Mex Hairless) Min (Imp),Utility,/search/breeds-a-to-z/breeds/utility/xoloitzcuintle-mex-hairless-min-imp/,/media/2662/xoloitzcuintle-mex-hairless-min.jpg?mode=crop&anchor=center&width=81&height=81&rnd=132143871560000000,Lifespan,Over 10 years
Xoloitzcuintle (Mex Hairless) Min (Imp),Utility,/search/breeds-a-to-z/breeds/utility/xoloitzcuintle-mex-hairless-min-imp/,/media/2662/xoloitzcuintle-mex-hairless-min.jpg?mode=crop&anchor=center&width=81&height=81&rnd=132143871560000000,Vulnerable native breed,No
Xoloitzcuintle (Mex Hairless) Min (Imp),Utility,/search/breeds-a-to-z/breeds/utility/xoloitzcuintle-mex-hairless-min-imp/,/media/2662/xoloitzcuintle-mex-hairless-min.jpg?mode=crop&anchor=center&width=81&height=81&rnd=132143871560000000,Town or country,Either
Xoloitzcuintle (Mex Hairless) Min (Imp),Utility,/search/breeds-a-to-z/breeds/utility/xoloitzcuintle-mex-hairless-min-imp/,/media/2662/xoloitzcuintle-mex-hairless-min.jpg?mode=crop&anchor=center&width=81&height=81&rnd=132143871560000000,Size of garden,Small/ medium garden
